mtbf_days,mtbf_std,mtbf_trend,mttr_min,days_since_last_bd,bd_freq_30d,avg_avail_7d,avg_avail_30d,avg_tonnage_7d,delay_min_7d,delay_min_30d,delay_diversity,machine_id,breakdown_streak,delay_acceleration,availability_trend,tonnage_efficiency,time_since_maintenance,breakdown_severity_avg,rul_days,risk_class
0.82,2.39,-28.0,88.11,1.0,45,21.3,23.33,268.87,7362.0,29383.0,10,2,1,1.015,-0.433,0.762,1.0,109.47,1.0,IMMINENT
0.82,2.39,-28.0,88.11,1.0,45,21.3,23.33,268.87,7362.0,29383.0,10,2,1,1.015,-0.433,0.601,1.0,109.47,1.0,IMMINENT
0.81,2.37,-28.0,88.14,1.0,46,21.03,23.32,246.54,7387.0,29386.0,10,2,4,1.019,0.218,1.121,1.0,109.76,1.0,IMMINENT
0.81,2.37,-28.0,88.14,1.0,46,21.03,23.32,246.54,7387.0,29386.0,10,2,4,1.019,0.218,0.785,1.0,109.76,1.0,IMMINENT
0.81,2.37,-28.0,88.14,1.0,46,21.03,23.32,246.54,7387.0,29386.0,10,2,4,1.019,0.218,1.149,1.0,109.76,1.0,IMMINENT
0.8,2.34,-28.0,88.62,1.0,48,22.64,22.96,240.6,7427.0,29521.0,10,2,7,0.969,-0.021,1.212,1.0,111.65,1.0,IMMINENT
0.8,2.34,-28.0,88.62,1.0,48,22.64,22.96,240.6,7427.0,29521.0,10,2,7,0.969,-0.021,0.448,1.0,111.65,1.0,IMMINENT
0.8,2.34,-28.0,88.62,1.0,48,22.64,22.96,240.6,7427.0,29521.0,10,2,7,0.969,-0.021,0.326,1.0,111.65,1.0,IMMINENT
0.79,2.33,-28.0,89.51,1.0,50,21.33,22.81,218.02,7552.0,29576.0,10,2,2,0.983,-0.006,1.05,1.0,113.38,1.0,IMMINENT
0.79,2.33,-28.0,89.51,1.0,50,21.33,22.81,218.02,7552.0,29576.0,10,2,2,0.983,-0.006,0.773,1.0,113.38,1.0,IMMINENT
0.79,2.33,-28.0,89.51,1.0,50,21.33,22.81,218.02,7552.0,29576.0,10,2,2,0.983,-0.006,0.57,1.0,113.38,1.0,IMMINENT
0.79,2.31,-28.0,89.5,1.0,51,22.03,22.75,201.24,7485.0,29599.0,10,2,2,0.974,0.204,0.649,1.0,113.18,1.0,IMMINENT
0.79,2.31,-28.0,89.5,1.0,51,22.03,22.75,201.24,7485.0,29599.0,10,2,2,0.974,0.204,1.025,1.0,113.18,1.0,IMMINENT
0.79,2.31,-28.0,89.5,1.0,51,22.03,22.75,201.24,7485.0,29599.0,10,2,2,0.974,0.204,0.956,1.0,113.18,1.0,IMMINENT
0.78,2.3,-28.0,89.83,1.0,51,21.93,22.81,190.01,7495.0,29946.0,10,2,0,0.976,0.443,0.743,1.0,113.41,1.0,IMMINENT
0.78,2.3,-28.0,89.83,1.0,51,21.93,22.81,190.01,7495.0,29946.0,10,2,0,0.976,0.443,1.181,1.0,113.41,1.0,IMMINENT
0.78,2.3,-28.0,89.83,1.0,51,21.93,22.81,190.01,7495.0,29946.0,10,2,0,0.976,0.443,1.132,1.0,113.41,1.0,IMMINENT
0.79,2.29,-27.0,89.64,1.0,50,24.08,22.65,204.09,7653.0,30006.0,10,2,0,0.947,0.332,0.889,1.0,115.18,1.0,IMMINENT
0.79,2.29,-27.0,89.64,1.0,50,24.08,22.65,204.09,7653.0,30006.0,10,2,0,0.947,0.332,0.159,1.0,115.18,1.0,IMMINENT
0.79,2.29,-27.0,89.64,1.0,50,24.08,22.65,204.09,7653.0,30006.0,10,2,0,0.947,0.332,1.244,1.0,115.18,1.0,IMMINENT
0.79,2.28,-27.0,89.19,1.0,51,25.17,22.45,201.43,7543.0,30081.0,10,2,0,0.931,0.129,1.12,1.0,113.31,1.0,IMMINENT
0.79,2.28,-27.0,89.19,1.0,51,25.17,22.45,201.43,7543.0,30081.0,10,2,0,0.931,0.129,1.166,1.0,113.31,1.0,IMMINENT
0.79,2.28,-27.0,89.19,1.0,51,25.17,22.45,201.43,7543.0,30081.0,10,2,0,0.931,0.129,1.606,1.0,113.31,1.0,IMMINENT
0.78,2.27,-28.0,88.7,1.0,51,25.02,22.56,219.56,7558.0,30411.0,10,2,0,0.935,0.203,1.429,1.0,110.18,1.0,IMMINENT
0.78,2.27,-28.0,88.7,1.0,51,25.02,22.56,219.56,7558.0,30411.0,10,2,0,0.935,0.203,1.549,1.0,110.18,1.0,IMMINENT
0.78,2.26,-27.0,88.31,1.0,51,25.41,22.84,229.38,7161.0,29934.0,10,2,1,0.933,0.332,0.0,1.0,108.96,1.0,IMMINENT
0.78,2.26,-27.0,88.31,1.0,51,25.41,22.84,229.38,7161.0,29934.0,10,2,1,0.933,0.332,0.472,1.0,108.96,1.0,IMMINENT
0.78,2.26,-27.0,88.31,1.0,51,25.41,22.84,229.38,7161.0,29934.0,10,2,1,0.933,0.332,1.361,1.0,108.96,1.0,IMMINENT
0.78,2.24,-28.0,88.62,1.0,53,25.61,22.56,227.46,7141.0,30039.0,10,2,4,0.927,-0.243,0.929,1.0,106.08,1.0,IMMINENT
0.78,2.24,-28.0,88.62,1.0,53,25.61,22.56,227.46,7141.0,30039.0,10,2,4,0.927,-0.243,1.409,1.0,106.08,1.0,IMMINENT
0.78,2.24,-28.0,88.62,1.0,53,25.61,22.56,227.46,7141.0,30039.0,10,2,4,0.927,-0.243,1.599,1.0,106.08,1.0,IMMINENT
0.77,2.23,-28.0,88.31,1.0,52,25.17,23.2,245.75,7184.0,29189.0,10,2,0,0.96,-0.211,1.426,1.0,91.0,1.0,IMMINENT
0.77,2.23,-28.0,88.31,1.0,52,25.17,23.2,245.75,7184.0,29189.0,10,2,0,0.96,-0.211,1.028,1.0,91.0,1.0,IMMINENT
0.77,2.23,-28.0,88.31,1.0,52,25.17,23.2,245.75,7184.0,29189.0,10,2,0,0.96,-0.211,0.642,1.0,91.0,1.0,IMMINENT
0.77,2.22,-28.0,88.63,1.0,53,24.44,22.98,251.38,7254.0,30009.0,10,2,2,0.967,-0.512,1.284,1.0,93.34,1.0,IMMINENT
0.77,2.22,-28.0,88.63,1.0,53,24.44,22.98,251.38,7254.0,30009.0,10,2,2,0.967,-0.512,0.878,1.0,93.34,1.0,IMMINENT
0.77,2.22,-28.0,88.63,1.0,53,24.44,22.98,251.38,7254.0,30009.0,10,2,2,0.967,-0.512,1.652,1.0,93.34,1.0,IMMINENT
0.76,2.2,-28.0,87.38,1.0,53,23.97,23.34,260.59,7299.0,29621.0,10,2,5,0.986,-0.165,1.418,1.0,88.66,1.0,IMMINENT
0.76,2.2,-28.0,87.38,1.0,53,23.97,23.34,260.59,7299.0,29621.0,10,2,5,0.986,-0.165,2.007,1.0,88.66,1.0,IMMINENT
0.76,2.2,-28.0,87.38,1.0,53,23.97,23.34,260.59,7299.0,29621.0,10,2,5,0.986,-0.165,1.915,1.0,88.66,1.0,IMMINENT
0.76,2.19,-28.0,86.86,1.0,55,25.38,23.66,297.33,7164.0,29866.0,10,2,0,0.971,0.328,0.536,1.0,86.98,1.0,IMMINENT
0.76,2.19,-28.0,86.86,1.0,55,25.38,23.66,297.33,7164.0,29866.0,10,2,0,0.971,0.328,1.002,1.0,86.98,1.0,IMMINENT
0.76,2.19,-28.0,86.86,1.0,55,25.38,23.66,297.33,7164.0,29866.0,10,2,0,0.971,0.328,0.937,1.0,86.98,1.0,IMMINENT
0.76,2.18,-28.0,86.43,1.0,54,25.06,23.98,281.0,7194.0,29741.0,10,2,1,0.98,0.415,1.356,1.0,86.09,1.0,IMMINENT
0.76,2.18,-28.0,86.43,1.0,54,25.06,23.98,281.0,7194.0,29741.0,10,2,1,0.98,0.415,0.347,1.0,86.09,1.0,IMMINENT
0.75,2.16,-28.0,88.13,1.0,54,23.79,23.33,266.05,7696.0,30006.0,10,2,3,1.026,0.176,1.185,1.0,91.83,1.0,IMMINENT
0.75,2.16,-28.0,88.13,1.0,54,23.79,23.33,266.05,7696.0,30006.0,10,2,3,1.026,0.176,0.928,1.0,91.83,1.0,IMMINENT
0.75,2.16,-28.0,88.13,1.0,54,23.79,23.33,266.05,7696.0,30006.0,10,2,3,1.026,0.176,0.914,1.0,91.83,1.0,IMMINENT
0.75,2.15,-28.0,88.36,1.0,56,25.51,23.74,280.62,7531.0,29849.0,10,2,6,1.009,0.271,0.699,1.0,91.32,1.0,IMMINENT
0.75,2.15,-28.0,88.36,1.0,56,25.51,23.74,280.62,7531.0,29849.0,10,2,6,1.009,0.271,0.156,1.0,91.32,1.0,IMMINENT
0.75,2.15,-28.0,88.36,1.0,56,25.51,23.74,280.62,7531.0,29849.0,10,2,6,1.009,0.271,0.0,1.0,91.32,1.0,IMMINENT
0.74,2.14,-28.0,89.54,1.0,57,24.27,23.29,244.02,7650.0,30389.0,10,2,0,1.02,-0.222,1.155,1.0,93.05,1.0,IMMINENT
0.74,2.14,-28.0,89.54,1.0,57,24.27,23.29,244.02,7650.0,30389.0,10,2,0,1.02,-0.222,0.761,1.0,93.05,1.0,IMMINENT
0.74,2.14,-28.0,89.54,1.0,57,24.27,23.29,244.02,7650.0,30389.0,10,2,0,1.02,-0.222,0.945,1.0,93.05,1.0,IMMINENT
0.74,2.13,-27.0,89.16,1.0,57,24.9,23.58,241.27,7590.0,31009.0,10,2,1,1.016,-0.481,1.117,1.0,89.54,1.0,IMMINENT
0.74,2.13,-27.0,89.16,1.0,57,24.9,23.58,241.27,7590.0,31009.0,10,2,1,1.016,-0.481,1.44,1.0,89.54,1.0,IMMINENT
0.74,2.13,-27.0,89.16,1.0,57,24.9,23.58,241.27,7590.0,31009.0,10,2,1,1.016,-0.481,1.266,1.0,89.54,1.0,IMMINENT
0.75,2.12,-27.0,89.05,1.0,56,25.47,23.95,241.42,7535.0,31229.0,10,2,1,1.013,-0.306,0.925,1.0,89.27,1.0,IMMINENT
0.75,2.12,-27.0,89.05,1.0,56,25.47,23.95,241.42,7535.0,31229.0,10,2,1,1.013,-0.306,1.266,1.0,89.27,1.0,IMMINENT
0.75,2.12,-27.0,89.05,1.0,56,25.47,23.95,241.42,7535.0,31229.0,10,2,1,1.013,-0.306,1.677,1.0,89.27,1.0,IMMINENT
0.74,2.11,-28.0,89.26,1.0,56,23.75,23.84,223.78,8010.0,31949.0,10,2,0,1.066,0.221,1.163,1.0,90.79,1.0,IMMINENT
0.74,2.11,-28.0,89.26,1.0,56,23.75,23.84,223.78,8010.0,31949.0,10,2,0,1.066,0.221,1.217,1.0,90.79,1.0,IMMINENT
0.74,2.11,-27.0,88.88,1.0,55,24.29,24.24,234.2,7595.0,31784.0,10,2,1,1.069,0.45,1.345,1.0,88.44,2.0,SOON
0.74,2.11,-27.0,88.88,1.0,55,24.29,24.24,234.2,7595.0,31784.0,10,2,1,1.069,0.45,1.229,1.0,88.44,2.0,SOON
0.74,2.11,-27.0,88.88,1.0,55,24.29,24.24,234.2,7595.0,31784.0,10,2,1,1.069,0.45,1.245,1.0,88.44,2.0,SOON
0.75,2.1,-27.0,88.56,1.0,54,25.47,24.17,247.94,7465.0,31814.0,10,2,0,0.997,0.253,1.584,1.0,88.87,1.0,IMMINENT
0.75,2.1,-27.0,88.56,1.0,54,25.47,24.17,247.94,7465.0,31814.0,10,2,0,0.997,0.253,1.23,1.0,88.87,1.0,IMMINENT
0.75,2.1,-27.0,88.56,1.0,54,25.47,24.17,247.94,7465.0,31814.0,10,2,0,0.997,0.253,1.257,1.0,88.87,1.0,IMMINENT
0.75,2.1,-27.0,88.56,2.0,52,25.36,24.21,260.62,7475.0,31799.0,10,2,0,0.999,0.576,0.978,1.0,91.33,2.0,SOON
0.75,2.1,-27.0,88.56,2.0,52,25.36,24.21,260.62,7475.0,31799.0,10,2,0,0.999,0.576,0.937,1.0,91.33,2.0,SOON
0.75,2.1,-27.0,88.56,2.0,52,25.36,24.21,260.62,7475.0,31799.0,10,2,0,0.999,0.576,1.378,1.0,91.33,2.0,SOON
0.75,2.09,-28.0,88.58,1.0,53,26.46,24.47,290.23,7370.0,31869.0,10,2,0,0.994,0.038,0.86,1.0,92.06,1.0,IMMINENT
0.75,2.09,-28.0,88.58,1.0,53,26.46,24.47,290.23,7370.0,31869.0,10,2,0,0.994,0.038,1.046,1.0,92.06,1.0,IMMINENT
0.75,2.09,-28.0,88.58,1.0,53,26.46,24.47,290.23,7370.0,31869.0,10,2,0,0.994,0.038,1.057,1.0,92.06,1.0,IMMINENT
0.75,2.09,-28.0,88.58,2.0,53,26.88,24.46,291.92,7330.0,31874.0,10,2,0,0.989,-0.102,0.218,1.0,92.06,1.0,IMMINENT
0.75,2.09,-28.0,88.58,2.0,53,26.88,24.46,291.92,7330.0,31874.0,10,2,0,0.989,-0.102,0.165,1.0,92.06,1.0,IMMINENT
0.75,2.09,-28.0,88.58,2.0,53,26.88,24.46,291.92,7330.0,31874.0,10,2,0,0.989,-0.102,0.624,1.0,92.06,1.0,IMMINENT
0.75,2.08,-28.0,91.38,1.0,55,24.01,24.08,258.38,7605.0,32029.0,10,2,3,1.021,-0.493,0.965,1.0,101.62,1.0,IMMINENT
0.75,2.08,-28.0,91.38,1.0,55,24.01,24.08,258.38,7605.0,32029.0,10,2,3,1.021,-0.493,0.9,1.0,101.62,1.0,IMMINENT
0.75,2.08,-28.0,91.38,1.0,55,24.01,24.08,258.38,7605.0,32029.0,10,2,3,1.021,-0.493,0.456,1.0,101.62,1.0,IMMINENT
0.74,2.07,-28.0,92.45,1.0,55,23.8,23.98,239.94,7315.0,32069.0,10,2,1,0.981,-0.701,1.34,1.0,107.8,1.0,IMMINENT
0.74,2.07,-28.0,92.45,1.0,55,23.8,23.98,239.94,7315.0,32069.0,10,2,1,0.981,-0.701,0.94,1.0,107.8,1.0,IMMINENT
0.74,2.07,-28.0,92.45,1.0,55,23.8,23.98,239.94,7315.0,32069.0,10,2,1,0.981,-0.701,1.106,1.0,107.8,1.0,IMMINENT
0.74,2.06,-28.0,91.7,1.0,56,23.71,24.4,240.05,7690.0,32262.0,10,2,4,0.987,-0.307,0.879,1.0,100.75,1.0,IMMINENT
0.74,2.06,-28.0,91.7,1.0,56,23.71,24.4,240.05,7690.0,32262.0,10,2,4,0.987,-0.307,0.81,1.0,100.75,1.0,IMMINENT
0.74,2.06,-28.0,91.7,1.0,56,23.71,24.4,240.05,7690.0,32262.0,10,2,4,0.987,-0.307,1.056,1.0,100.75,1.0,IMMINENT
0.73,2.04,-28.0,90.87,1.0,57,22.87,24.48,227.72,7775.0,32227.0,10,2,7,0.999,-0.318,0.967,1.0,97.75,1.0,IMMINENT
0.73,2.04,-28.0,90.87,1.0,57,22.87,24.48,227.72,7775.0,32227.0,10,2,7,0.999,-0.318,1.396,1.0,97.75,1.0,IMMINENT
0.73,2.04,-28.0,90.87,1.0,57,22.87,24.48,227.72,7775.0,32227.0,10,2,7,0.999,-0.318,0.571,1.0,97.75,1.0,IMMINENT
0.73,2.03,-28.0,90.89,1.0,56,21.63,24.28,214.52,7900.0,32312.0,10,2,1,1.013,0.022,0.663,1.0,97.98,1.0,IMMINENT
0.73,2.03,-28.0,90.89,1.0,56,21.63,24.28,214.52,7900.0,32312.0,10,2,1,1.013,0.022,0.681,1.0,97.98,1.0,IMMINENT
0.73,2.03,-28.0,90.89,1.0,56,21.63,24.28,214.52,7900.0,32312.0,10,2,1,1.013,0.022,0.0,1.0,97.98,1.0,IMMINENT
0.73,2.02,-28.0,91.67,1.0,55,19.79,23.76,191.89,8085.0,32527.0,10,2,0,1.03,-0.375,1.107,1.0,99.85,1.0,IMMINENT
0.73,2.02,-28.0,91.67,1.0,55,19.79,23.76,191.89,8085.0,32527.0,10,2,0,1.03,-0.375,1.176,1.0,99.85,1.0,IMMINENT
0.73,2.02,-28.0,91.67,1.0,55,19.79,23.76,191.89,8085.0,32527.0,10,2,0,1.03,-0.375,0.869,1.0,99.85,1.0,IMMINENT
0.72,2.01,-28.0,90.86,1.0,56,19.35,23.94,193.59,8130.0,32452.0,10,2,3,1.038,0.016,1.607,1.0,94.5,1.0,IMMINENT
0.72,2.01,-28.0,90.86,1.0,56,19.35,23.94,193.59,8130.0,32452.0,10,2,3,1.038,0.016,1.53,1.0,94.5,1.0,IMMINENT
0.72,2.01,-28.0,90.86,1.0,56,19.35,23.94,193.59,8130.0,32452.0,10,2,3,1.038,0.016,0.801,1.0,94.5,1.0,IMMINENT
0.72,2.0,-28.0,90.25,1.0,56,21.43,23.91,226.9,7920.0,32464.0,10,2,1,1.011,-0.119,0.136,1.0,92.3,1.0,IMMINENT
0.72,2.0,-28.0,90.25,1.0,56,21.43,23.91,226.9,7920.0,32464.0,10,2,1,1.011,-0.119,0.883,1.0,92.3,1.0,IMMINENT
0.72,2.0,-28.0,90.25,1.0,56,21.43,23.91,226.9,7920.0,32464.0,10,2,1,1.011,-0.119,0.0,1.0,92.3,1.0,IMMINENT
0.72,1.99,-27.0,90.21,1.0,55,20.59,23.64,211.9,8005.0,32579.0,10,2,0,1.018,-0.226,0.848,1.0,91.25,1.0,IMMINENT
0.72,1.99,-27.0,90.21,1.0,55,20.59,23.64,211.9,8005.0,32579.0,10,2,0,1.018,-0.226,0.58,1.0,91.25,1.0,IMMINENT
0.72,1.99,-27.0,90.21,1.0,55,20.59,23.64,211.9,8005.0,32579.0,10,2,0,1.018,-0.226,1.174,1.0,91.25,1.0,IMMINENT
0.72,1.99,-27.0,90.18,1.0,55,19.94,23.4,202.7,8070.0,32679.0,10,2,0,1.023,0.112,0.886,1.0,91.71,1.0,IMMINENT
0.72,1.99,-27.0,90.18,1.0,55,19.94,23.4,202.7,8070.0,32679.0,10,2,0,1.023,0.112,1.573,1.0,91.71,1.0,IMMINENT
0.72,1.99,-27.0,90.18,1.0,55,19.94,23.4,202.7,8070.0,32679.0,10,2,0,1.023,0.112,1.265,1.0,91.71,1.0,IMMINENT
0.72,1.98,-28.0,89.54,1.0,56,21.08,23.49,213.52,7955.0,32639.0,10,2,1,1.01,0.452,0.949,1.0,90.52,1.0,IMMINENT
0.72,1.98,-28.0,89.54,1.0,56,21.08,23.49,213.52,7955.0,32639.0,10,2,1,1.01,0.452,1.085,1.0,90.52,1.0,IMMINENT
0.72,1.98,-28.0,89.54,1.0,56,21.08,23.49,213.52,7955.0,32639.0,10,2,1,1.01,0.452,0.946,1.0,90.52,1.0,IMMINENT
0.72,1.98,-27.0,89.24,1.0,55,21.83,23.51,213.83,7880.0,32634.0,10,2,0,1.0,0.683,0.805,1.0,90.8,1.0,IMMINENT
0.72,1.98,-27.0,89.24,1.0,55,21.83,23.51,213.83,7880.0,32634.0,10,2,0,1.0,0.683,0.874,1.0,90.8,1.0,IMMINENT
0.72,1.98,-27.0,89.24,1.0,55,21.83,23.51,213.83,7880.0,32634.0,10,2,0,1.0,0.683,0.931,1.0,90.8,1.0,IMMINENT
0.72,1.97,-27.0,89.1,1.0,55,24.21,23.49,228.15,7640.0,33006.0,10,2,1,0.97,0.296,1.326,1.0,91.38,1.0,IMMINENT
0.72,1.97,-27.0,89.1,1.0,55,24.21,23.49,228.15,7640.0,33006.0,10,2,1,0.97,0.296,1.172,1.0,91.38,1.0,IMMINENT
0.72,1.97,-27.0,89.1,1.0,55,24.21,23.49,228.15,7640.0,33006.0,10,2,1,0.97,0.296,0.841,1.0,91.38,1.0,IMMINENT
0.72,1.97,-27.0,88.95,1.0,53,23.69,23.5,230.18,7692.0,33003.0,10,2,0,0.977,0.067,1.569,1.0,89.96,1.0,IMMINENT
0.72,1.97,-27.0,88.95,1.0,53,23.69,23.5,230.18,7692.0,33003.0,10,2,0,0.977,0.067,0.832,1.0,89.96,1.0,IMMINENT
0.72,1.97,-27.0,88.95,1.0,53,23.69,23.5,230.18,7692.0,33003.0,10,2,0,0.977,0.067,1.21,1.0,89.96,1.0,IMMINENT
0.72,1.96,-28.0,88.92,1.0,53,23.74,23.59,226.34,7687.0,32967.0,10,2,2,0.977,0.211,1.158,1.0,90.79,1.0,IMMINENT
0.72,1.96,-28.0,88.92,1.0,53,23.74,23.59,226.34,7687.0,32967.0,10,2,2,0.977,0.211,0.444,1.0,90.79,1.0,IMMINENT
0.72,1.96,-28.0,88.92,1.0,53,23.74,23.59,226.34,7687.0,32967.0,10,2,2,0.977,0.211,0.605,1.0,90.79,1.0,IMMINENT
0.72,1.95,-28.0,88.98,1.0,54,24.58,23.68,239.85,7602.0,32927.0,10,2,5,0.967,-0.14,0.481,1.0,90.04,1.0,IMMINENT
0.72,1.95,-28.0,88.98,1.0,54,24.58,23.68,239.85,7602.0,32927.0,10,2,5,0.967,-0.14,0.83,1.0,90.04,1.0,IMMINENT
0.72,1.95,-28.0,88.98,1.0,54,24.58,23.68,239.85,7602.0,32927.0,10,2,5,0.967,-0.14,1.165,1.0,90.04,1.0,IMMINENT
0.72,1.94,-27.0,88.67,1.0,52,25.67,23.81,238.42,7492.0,32872.0,10,2,0,0.955,-0.047,1.837,1.0,92.83,1.0,IMMINENT
0.72,1.94,-27.0,88.67,1.0,52,25.67,23.81,238.42,7492.0,32872.0,10,2,0,0.955,-0.047,1.53,1.0,92.83,1.0,IMMINENT
0.72,1.94,-27.0,88.67,1.0,52,25.67,23.81,238.42,7492.0,32872.0,10,2,0,0.955,-0.047,1.926,1.0,92.83,1.0,IMMINENT
0.72,1.94,-27.0,88.36,1.0,51,26.22,23.72,256.24,7437.0,32912.0,10,2,0,0.947,0.343,1.027,1.0,93.37,1.0,IMMINENT
0.72,1.94,-27.0,88.36,1.0,51,26.22,23.72,256.24,7437.0,32912.0,10,2,0,0.947,0.343,0.965,1.0,93.37,1.0,IMMINENT
0.72,1.94,-27.0,88.36,1.0,51,26.22,23.72,256.24,7437.0,32912.0,10,2,0,0.947,0.343,0.851,1.0,93.37,1.0,IMMINENT
0.71,1.93,-28.0,87.64,1.0,52,25.28,23.57,254.81,7532.0,32972.0,10,2,3,0.957,0.128,1.277,1.0,91.67,1.0,IMMINENT
0.71,1.93,-28.0,87.64,1.0,52,25.28,23.57,254.81,7532.0,32972.0,10,2,3,0.957,0.128,1.216,1.0,91.67,1.0,IMMINENT
0.71,1.93,-28.0,87.64,1.0,52,25.28,23.57,254.81,7532.0,32972.0,10,2,3,0.957,0.128,1.133,1.0,91.67,1.0,IMMINENT
0.71,1.92,-28.0,87.18,1.0,52,25.03,23.79,266.53,7557.0,32867.0,10,2,2,0.974,0.111,0.216,1.0,83.98,1.0,IMMINENT
0.71,1.92,-28.0,87.18,1.0,52,25.03,23.79,266.53,7557.0,32867.0,10,2,2,0.974,0.111,1.446,1.0,83.98,1.0,IMMINENT
0.71,1.92,-28.0,87.18,1.0,52,25.03,23.79,266.53,7557.0,32867.0,10,2,2,0.974,0.111,0.524,1.0,83.98,1.0,IMMINENT
0.71,1.91,-28.0,88.8,1.0,52,24.55,23.3,253.59,7605.0,33077.0,10,2,5,0.974,-0.388,1.471,1.0,90.33,1.0,IMMINENT
0.71,1.91,-28.0,88.8,1.0,52,24.55,23.3,253.59,7605.0,33077.0,10,2,5,0.974,-0.388,1.267,1.0,90.33,1.0,IMMINENT
0.71,1.91,-28.0,88.8,1.0,52,24.55,23.3,253.59,7605.0,33077.0,10,2,5,0.974,-0.388,1.155,1.0,90.33,1.0,IMMINENT
0.7,1.9,-28.0,88.43,1.0,53,24.85,23.73,256.94,7575.0,32892.0,10,2,8,0.976,-0.187,0.89,1.0,84.66,1.0,IMMINENT
0.7,1.9,-28.0,88.43,1.0,53,24.85,23.73,256.94,7575.0,32892.0,10,2,8,0.976,-0.187,0.876,1.0,84.66,1.0,IMMINENT
0.7,1.9,-28.0,88.43,1.0,53,24.85,23.73,256.94,7575.0,32892.0,10,2,8,0.976,-0.187,1.172,1.0,84.66,1.0,IMMINENT
0.7,1.89,-28.0,87.73,1.0,55,25.35,23.8,265.41,7525.0,32862.0,10,2,9,0.97,-0.292,1.483,1.0,83.04,1.0,IMMINENT
0.7,1.89,-28.0,87.73,1.0,55,25.35,23.8,265.41,7525.0,32862.0,10,2,9,0.97,-0.292,1.104,1.0,83.04,1.0,IMMINENT
0.7,1.89,-28.0,87.73,1.0,55,25.35,23.8,265.41,7525.0,32862.0,10,2,9,0.97,-0.292,1.189,1.0,83.04,1.0,IMMINENT
0.69,1.87,-28.0,87.01,1.0,57,24.49,23.6,280.45,7611.0,32948.0,10,2,14,0.979,-0.119,0.796,1.0,80.49,1.0,IMMINENT
0.69,1.87,-28.0,87.01,1.0,57,24.49,23.6,280.45,7611.0,32948.0,10,2,14,0.979,-0.119,1.204,1.0,80.49,1.0,IMMINENT
0.69,1.87,-28.0,87.01,1.0,57,24.49,23.6,280.45,7611.0,32948.0,10,2,14,0.979,-0.119,0.568,1.0,80.49,1.0,IMMINENT
0.69,1.86,-28.0,87.29,1.0,58,21.57,23.2,249.76,8073.0,32975.0,10,2,17,1.038,-0.182,0.944,1.0,81.03,1.0,IMMINENT
0.69,1.86,-28.0,87.29,1.0,58,21.57,23.2,249.76,8073.0,32975.0,10,2,17,1.038,-0.182,1.432,1.0,81.03,1.0,IMMINENT
0.69,1.86,-27.0,87.09,1.0,58,22.24,23.12,256.69,7632.0,33009.0,10,2,0,1.029,-0.2,1.09,1.0,81.36,1.0,IMMINENT
0.69,1.86,-27.0,87.09,1.0,58,22.24,23.12,256.69,7632.0,33009.0,10,2,0,1.029,-0.2,0.969,1.0,81.36,1.0,IMMINENT
0.69,1.86,-27.0,87.09,1.0,58,22.24,23.12,256.69,7632.0,33009.0,10,2,0,1.029,-0.2,0.633,1.0,81.36,1.0,IMMINENT
0.69,1.85,-28.0,86.53,1.0,60,22.04,23.02,245.6,7651.0,33053.0,10,2,3,1.03,-0.052,1.282,1.0,80.22,1.0,IMMINENT
0.69,1.85,-28.0,86.53,1.0,60,22.04,23.02,245.6,7651.0,33053.0,10,2,3,1.03,-0.052,1.23,1.0,80.22,1.0,IMMINENT
0.69,1.85,-28.0,86.53,1.0,60,22.04,23.02,245.6,7651.0,33053.0,10,2,3,1.03,-0.052,0.542,1.0,80.22,1.0,IMMINENT
0.68,1.84,-28.0,86.78,1.0,62,24.02,23.0,256.08,7461.0,33063.0,10,2,2,1.004,-0.038,1.278,1.0,81.42,1.0,IMMINENT
0.68,1.84,-28.0,86.78,1.0,62,24.02,23.0,256.08,7461.0,33063.0,10,2,2,1.004,-0.038,1.51,1.0,81.42,1.0,IMMINENT
0.68,1.84,-28.0,86.78,1.0,62,24.02,23.0,256.08,7461.0,33063.0,10,2,2,1.004,-0.038,1.173,1.0,81.42,1.0,IMMINENT
0.69,1.84,-27.0,86.49,1.0,61,24.8,23.36,257.07,7386.0,32908.0,10,2,1,0.999,0.482,1.458,1.0,80.05,1.0,IMMINENT
0.69,1.84,-27.0,86.49,1.0,61,24.8,23.36,257.07,7386.0,32908.0,10,2,1,0.999,0.482,0.787,1.0,80.05,1.0,IMMINENT
0.69,1.84,-27.0,86.49,1.0,61,24.8,23.36,257.07,7386.0,32908.0,10,2,1,0.999,0.482,1.389,1.0,80.05,1.0,IMMINENT
0.68,1.83,-28.0,86.1,1.0,63,24.7,23.31,265.57,7396.0,32928.0,10,2,2,1.0,0.577,0.759,1.0,78.7,2.0,SOON
0.68,1.83,-28.0,86.1,1.0,63,24.7,23.31,265.57,7396.0,32928.0,10,2,2,1.0,0.577,0.643,1.0,78.7,2.0,SOON
0.68,1.83,-28.0,86.1,1.0,63,24.7,23.31,265.57,7396.0,32928.0,10,2,2,1.0,0.577,0.777,1.0,78.7,2.0,SOON
0.69,1.83,-27.0,86.39,1.0,61,23.56,23.5,246.51,7505.0,32848.0,10,2,0,1.017,0.281,0.035,1.0,70.79,1.0,IMMINENT
0.69,1.83,-27.0,86.39,1.0,61,23.56,23.5,246.51,7505.0,32848.0,10,2,0,1.017,0.281,0.039,1.0,70.79,1.0,IMMINENT
